0,133,Хэтчбек,2007,Автоматическая,Синий,Бензин,Отличное,1,135 000 км,2 см³,
500 000 тг.,120,Хэтчбек,2003,Механическая,Синий,Бензин,Хорошее,15 см³,0,0,
3 500 000 тг.,111,Хэтчбек,2010,Автоматическая,Красный,Бензин,Отличное,1 600 см³,0,0,
0,724,Седан,1988,Механическая,Черный,Бензин,Отличное,2,23 см³,0,
0,575,Универсал,2014,Механическая,Серебристый,Бензин,Отличное,1,29 000 км,16 см³,
1 300 000 тг.,2051,Седан,1998,Механическая,Зеленый,Бензин,Хорошее,2,16 см³,0,
380 000 тг.,101,Седан,2003,Механическая,Серебристый,Бензин,Хорошее,15 см³,0,0,
1 900 000 тг.,2550,Внедорожник,1992,Автоматическая,Синий,Дизель,Хорошее,250 000 км,2 500 см³,0,
0,114,Универсал,1992,Механическая,Красный,Бензин,Хорошее,1,2 810 000 км,16 см³,
0,986,Минивэн,2012,Механическая,Серый,Бензин,Требует ремонта,2,80 000 км,15 см³,
300 000 тг.,2688,Седан,1991,Механическая,Асфальт,Бензин,Требует ремонта,16 см³,0,0,
0,1934,Хэтчбек,1990,Механическая,Белый,Бензин,Хорошее,2,1 300 см³,0,
280 000 тг.,2972,Универсал,1998,Механическая,Белый,Бензин,Среднее,1,3 345 см³,0,
800 000 тг.,177,Универсал,1991,Механическая,Вишнёвый,Бензин,Хорошее,2 см³,0,0,
0,194,Универсал,1992,Механическая,Синий,Бензин,Среднее,2 см³,0,0,
333 333 тг.,88,Хэтчбек,1991,Механическая,Коричневый,Бензин,Отличное,1,111 111 км,2 см³,
950 000 тг.,1226,Седан,1991,Механическая,Зеленый,Бензин,Хорошее,3,298 666 км,2 см³,
1 250 000 тг.,99,Седан,2011,Механическая,Белый,Бензин,Отличное,2,180 000 км,1 600 см³,
2 200 000 тг.,251,Хэтчбек,2004,Автоматическая,Серебристый,Бензин,Требует ремонта,145 000 км,23 см³,0,
0,291,Хэтчбек,1992,Механическая,Серый,Бензин,Отличное,2 см³,0,0,
5 900 000 тг.,60,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
0,135,Внедорожник,1996,Автоматическая,Черный,Дизель,Требует ремонта,2,153 456 км,2 700 см³,
0,3011,Седан,1997,Автоматическая,Синий,Бензин,Хорошее,2 400 см³,0,0,
1 500 000 тг.,144,Седан,1995,Механическая,Серебристый,Бензин,Отличное,2,18 см³,0,
0,82,Седан,2003,Автоматическая,Черный,Бензин,Хорошее,2,2 000 000 км,3 см³,
0,95,Седан,2015,Автоматическая,Синий,Бензин,Отличное,2,60 000 км,16 см³,
6 000 000 тг.,154,Седан,2018,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
7 200 000 тг.,140,Внедорожник,2016,Автоматическая,Белый,Дизель,Отличное,1,70 000 км,3 000 см³,
0,156,Внедорожник,1996,Автоматическая,Синий,Бензин,Хорошее,1 998 см³,0,0,
0,126,Седан,2007,Механическая,Синий,Бензин,Среднее,1,160 000 км,2 см³,
1 350 000 тг.,165,Универсал,2012,Механическая,Черный,Другой,Хорошее,1,202 000 км,16 см³,
2 700 000 тг.,591,Другой,2012,Механическая,Белый,Другой,Отличное,1,28 см³,0,
0,190,Седан,1998,Механическая,Зеленый,Бензин,Отличное,1,320 км,18 см³,
0,25,Хэтчбек,1993,Механическая,Серый,Бензин,Среднее,4+,3 698 563 км,18 см³,
5 900 000 тг.,55,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
900 000 тг.,126,Пикап,2000,Механическая,Белый,Бензин,Хорошее,2,1 700 см³,0,
1 400 000 тг.,199,Седан,1993,Механическая,Серебристый,Дизель,Отличное,2,2 см³,0,
0,124,Седан,2008,Автоматическая,Черный,Бензин,Хорошее,130 000 км,2 см³,0,
640 000 тг.,958,Седан,1997,Механическая,Бежевый,Бензин,Хорошее,1 500 см³,0,0,
0,134,Хэтчбек,2007,Автоматическая,Синий,Бензин,Отличное,1,135 000 км,2 см³,
500 000 тг.,121,Хэтчбек,2003,Механическая,Синий,Бензин,Хорошее,15 см³,0,0,
3 500 000 тг.,112,Хэтчбек,2010,Автоматическая,Красный,Бензин,Отличное,1 600 см³,0,0,
0,725,Седан,1988,Механическая,Черный,Бензин,Отличное,2,23 см³,0,
0,576,Универсал,2014,Механическая,Серебристый,Бензин,Отличное,1,29 000 км,16 см³,
1 300 000 тг.,2052,Седан,1998,Механическая,Зеленый,Бензин,Хорошее,2,16 см³,0,
380 000 тг.,102,Седан,2003,Механическая,Серебристый,Бензин,Хорошее,15 см³,0,0,
1 900 000 тг.,2551,Внедорожник,1992,Автоматическая,Синий,Дизель,Хорошее,250 000 км,2 500 см³,0,
0,115,Универсал,1992,Механическая,Красный,Бензин,Хорошее,1,2 810 000 км,16 см³,
0,987,Минивэн,2012,Механическая,Серый,Бензин,Требует ремонта,2,80 000 км,15 см³,
300 000 тг.,2689,Седан,1991,Механическая,Асфальт,Бензин,Требует ремонта,16 см³,0,0,
0,1935,Хэтчбек,1990,Механическая,Белый,Бензин,Хорошее,2,1 300 см³,0,
280 000 тг.,2973,Универсал,1998,Механическая,Белый,Бензин,Среднее,1,3 345 см³,0,
800 000 тг.,178,Универсал,1991,Механическая,Вишнёвый,Бензин,Хорошее,2 см³,0,0,
0,195,Универсал,1992,Механическая,Синий,Бензин,Среднее,2 см³,0,0,
333 333 тг.,89,Хэтчбек,1991,Механическая,Коричневый,Бензин,Отличное,1,111 111 км,2 см³,
950 000 тг.,1227,Седан,1991,Механическая,Зеленый,Бензин,Хорошее,3,298 666 км,2 см³,
1 250 000 тг.,100,Седан,2011,Механическая,Белый,Бензин,Отличное,2,180 000 км,1 600 см³,
2 200 000 тг.,252,Хэтчбек,2004,Автоматическая,Серебристый,Бензин,Требует ремонта,145 000 км,23 см³,0,
0,292,Хэтчбек,1992,Механическая,Серый,Бензин,Отличное,2 см³,0,0,
5 900 000 тг.,61,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
0,136,Внедорожник,1996,Автоматическая,Черный,Дизель,Требует ремонта,2,153 456 км,2 700 см³,
0,3012,Седан,1997,Автоматическая,Синий,Бензин,Хорошее,2 400 см³,0,0,
1 500 000 тг.,145,Седан,1995,Механическая,Серебристый,Бензин,Отличное,2,18 см³,0,
0,83,Седан,2003,Автоматическая,Черный,Бензин,Хорошее,2,2 000 000 км,3 см³,
0,96,Седан,2015,Автоматическая,Синий,Бензин,Отличное,2,60 000 км,16 см³,
6 000 000 тг.,155,Седан,2018,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
7 200 000 тг.,141,Внедорожник,2016,Автоматическая,Белый,Дизель,Отличное,1,70 000 км,3 000 см³,
0,157,Внедорожник,1996,Автоматическая,Синий,Бензин,Хорошее,1 998 см³,0,0,
0,127,Седан,2007,Механическая,Синий,Бензин,Среднее,1,160 000 км,2 см³,
1 350 000 тг.,166,Универсал,2012,Механическая,Черный,Другой,Хорошее,1,202 000 км,16 см³,
2 700 000 тг.,592,Другой,2012,Механическая,Белый,Другой,Отличное,1,28 см³,0,
0,191,Седан,1998,Механическая,Зеленый,Бензин,Отличное,1,320 км,18 см³,
0,26,Хэтчбек,1993,Механическая,Серый,Бензин,Среднее,4+,3 698 563 км,18 см³,
5 900 000 тг.,56,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
3 750 000 тг.,843,Внедорожник,2017,Механическая,Серебристый,Бензин,Отличное,2,40 000 км,1 700 см³,
1 400 000 тг.,199,Другой,2005,Механическая,Белый,Бензин,Отличное,3,2 см³,0,
Обмен,58,Седан,1984,Механическая,Серебристый,Бензин,Требует ремонта,1 600 см³,0,0,
0,79,Внедорожник,2012,Автоматическая,Серый,Дизель,Хорошее,1,145 000 км,2 000 см³,
0,191,Пикап,2000,Механическая,Синий,Дизель,Отличное,2,2 500 см³,0,
0,2299,Другой,1999,Автоматическая,Белый,Бензин,Хорошее,1,150 000 км,4 600 см³,
0,128,Седан,1993,Механическая,Зеленый,Бензин,Хорошее,1,14 см³,0,
5 000 000 тг.,80,Седан,2007,Автоматическая,Черный,Бензин,Отличное,197 000 км,3 000 см³,0,
1 100 000 тг.,8808,Внедорожник,2006,Механическая,Белый,Бензин,Хорошее,1,5 000 км,2 900 см³,
700 000 тг.,169,Универсал,1988,Механическая,Черный,Бензин,Хорошее,1,2 300 см³,0,
0,78,Универсал,2000,Механическая,Белый,Бензин,Среднее,2,180 000 км,81 см³,
0,330,Седан,2008,Механическая,Синий,Бензин,Хорошее,15 см³,0,0,
0,86,Седан,2000,Автоматическая,Вишнёвый,Дизель,Хорошее,215 000 км,3 000 см³,0,
1 800 000 тг.,54,Другой,2006,Механическая,Белый,Бензин,Отличное,1,25 см³,0,
299 000 тг.,39,Седан,2004,Механическая,Вишнёвый,Бензин,Хорошее,2,1 500 см³,0,
0,106,Седан,2007,Механическая,Серебристый,Бензин,Отличное,2,173 123 км,16 см³,
170 000 тг.,147,Седан,1991,Механическая,Асфальт,Бензин,Требует ремонта,2 000 см³,0,0,
0,797,Универсал,1990,Механическая,Белый,Бензин,Хорошее,2,435 000 км,1 800 см³,
5 800 000 тг.,557,Другой,2014,Автоматическая,Белый,Другой,Отличное,2,120 км,2 см³,
1 050 000 тг.,17462,Хэтчбек,1993,Механическая,Черный,Бензин,Отличное,2,18 см³,0,
1 800 000 тг.,206,Другой,1998,Механическая,Черный,Бензин,Хорошее,28 см³,0,0,
0,96,Седан,2006,Механическая,Серебристый,Бензин,Отличное,2,777 км,1 500 см³,
100 000 тг.,2545,Пикап,1995,Механическая,Белый,Бензин,Хорошее,3,24 см³,0,
600 000 тг.,414,Хэтчбек,2010,Механическая,Черный,Бензин,Хорошее,2,1 000 000 км,16 см³,
550 000 тг.,1104,Другой,2018,Другая,Белый,Другой,Отличное,1,19 см³,0,
0,154,Универсал,2000,Механическая,Белый,Бензин,Хорошее,1,21 452 км,24 см³,
678 000 тг.,97,Седан,1994,Механическая,Зеленый,Бензин,Хорошее,2,345 678 км,1 800 см³,
0,256,Внедорожник,2007,Автоматическая,Белый,Бензин,Отличное,2,200 000 км,35 см³,
0,647,Седан,2019,Автоматическая,Черный,Бензин,Отличное,1,12 000 км,2 500 см³,
350 000 тг.,204,Купе,2003,Механическая,Синий,Бензин,Среднее,17,0,0,
0,123,Седан,2008,Автоматическая,Черный,Бензин,Хорошее,130 000 км,2 см³,0,
700 000 тг.,54,Седан,1994,Механическая,Коричневый,Бензин,Хорошее,16 см³,0,0,
6 000 000 тг.,98,Универсал,2010,Механическая,Белый,Дизель,Отличное,2,308 000 км,29 см³,
1 300 000 тг.,167,Седан,1991,Механическая,Серебристый,Бензин,Отличное,23 см³,0,0,
0,68,Хэтчбек,2008,Автоматическая,Синий,Бензин,Отличное,1,172 км,16 см³,
1 450 000 тг.,7381,Хэтчбек,1995,Механическая,Красный,Бензин,Хорошее,1 600 см³,0,0,
0,71,Седан,2013,Автоматическая,Белый,Бензин,Отличное,1,105 000 км,2 400 см³,
1 200 000 тг.,273,Хэтчбек,2005,Механическая,Серебристый,Бензин,Среднее,2,3 000 км,15 см³,
0,75,Седан,1991,Механическая,Серебристый,Бензин,Среднее,226 965 км,1 800 см³,0,
0,126,Купе,2009,Механическая,Белый,Бензин,Хорошее,3,2 см³,0,
4 000 000 тг.,1225,Седан,2001,Автоматическая,Зеленый,Бензин,Отличное,1,215 000 км,2 300 см³,
1 650 000 тг.,165,Седан,1992,Механическая,Зеленый,Бензин,Отличное,3,2 см³,0,
0,3759,Седан,2008,Механическая,Черный,Бензин,Отличное,1,225 863 км,16 см³,
495 000 тг.,150,Хэтчбек,2001,Механическая,Черный,Бензин,Хорошее,16 см³,0,0,
1 300 000 тг.,167,Минивэн,1998,Механическая,Коричневый,Дизель,Среднее,2,111 111 км,25 см³,
0,3075,Седан,1990,Автоматическая,Черный,Бензин,Хорошее,3 см³,0,0,
0,176,Хэтчбек,2004,Механическая,Черный,Бензин,Хорошее,1,185 000 км,1 см³,
290 000 тг.,395,Хэтчбек,1989,Механическая,Черный,Бензин,Среднее,4+,2 см³,0,
750 000 тг.,154,Седан,1994,Автоматическая,Белый,Бензин,Среднее,1,25 см³,0,
0,3147,Седан,1989,Механическая,Зеленый,Бензин,Хорошее,2,18 см³,0,
0,1312,Седан,2012,Автоматическая,Черный,Другой,Хорошее,2,105 000 км,25 см³,
550 000 тг.,156,Седан,1992,Механическая,Красный,Бензин,Хорошее,3,350 000 км,2 см³,
750 000 тг.,218,Хэтчбек,1990,Механическая,Серебристый,Бензин,Хорошее,1,2 000 см³,0,
700 000 тг.,1057,Седан,1993,Механическая,Серебристый,Бензин,Хорошее,1 800 см³,0,0,
420 000 тг.,50,Седан,1997,Механическая,Белый,Бензин,Отличное,2,15 см³,0,
6 000 000 тг.,92,Внедорожник,2005,Автоматическая,Серебристый,Бензин,Отличное,2,3 см³,0,
0,1089,Седан,1993,Механическая,Серебристый,Бензин,Требует ремонта,1,2 см³,0,
1 000 000 тг.,155,Внедорожник,2004,Механическая,Белый,Бензин,Отличное,2,300 000 км,17 см³,
3 500 000 тг.,1019,Внедорожник,2012,Автоматическая,Серебристый,Дизель,Отличное,1,75 000 км,2 200 см³,
850 000 тг.,1597,Внедорожник,1995,Автоматическая,Синий,Дизель,Среднее,3,3 см³,0,
2 400 000 тг.,488,Седан,2010,Автоматическая,Черный,Бензин,Хорошее,152 000 км,2 400 см³,0,
0,884,Седан,1992,Механическая,Черный,Бензин,Хорошее,1,18 см³,0,
0,15733,Другой,2002,Механическая,Серебристый,Бензин,Хорошее,2 см³,0,0,
750 000 тг.,1381,Универсал,1990,Механическая,Красный,Бензин,Хорошее,1,390 000 км,16 см³,
230 000 тг.,90,Седан,1991,Механическая,Серебристый,Бензин,Среднее,18 см³,0,0,
0,210,Седан,2012,Механическая,Белый,Бензин,Отличное,1 см³,0,0,
500 000 тг.,150,Седан,1995,Механическая,Золотой,Бензин,Отличное,2 500 см³,0,0,
400 000 тг.,229,Седан,1990,Механическая,Черный,Бензин,Хорошее,1 800 см³,0,0,
0,90,Седан,2007,Механическая,Черный,Бензин,Отличное,2,2 см³,0,
0,1086,Седан,1992,Механическая,Серебристый,Бензин,Хорошее,2 см³,0,0,
1 000 000 тг.,225084,Купе,1995,Автоматическая,Серебристый,Бензин,Среднее,2,250 000 км,1 300 см³,
Обмен,117,Купе,1986,Механическая,Белый,Бензин,Хорошее,13 см³,0,0,
850 000 тг.,8312,Минивэн,1992,Механическая,Зеленый,Бензин,Хорошее,3,260 000 км,2 000 см³,
500 000 тг.,2093,Седан,2007,Механическая,Зеленый,Бензин,Хорошее,1,1 700 см³,0,
600 000 тг.,1597,Седан,1994,Механическая,Белый,Дизель,Среднее,1 900 см³,0,0,
1 350 000 тг.,98,Седан,2012,Механическая,Белый,Бензин,Хорошее,1,300 км,1 600 см³,
0,134,Хэтчбек,1996,Автоматическая,Синий,Другой,Отличное,3,1 см³,0,
0,72,Седан,2006,Механическая,Зеленый,Бензин,Хорошее,15 см³,0,0,
900 000 тг.,127,Пикап,2000,Механическая,Белый,Бензин,Хорошее,2,1 700 см³,0,
1 400 000 тг.,200,Седан,1993,Механическая,Серебристый,Дизель,Отличное,2,2 см³,0,
0,125,Седан,2008,Автоматическая,Черный,Бензин,Хорошее,130 000 км,2 см³,0,
640 000 тг.,959,Седан,1997,Механическая,Бежевый,Бензин,Хорошее,1 500 см³,0,0,
0,135,Хэтчбек,2007,Автоматическая,Синий,Бензин,Отличное,1,135 000 км,2 см³,
500 000 тг.,122,Хэтчбек,2003,Механическая,Синий,Бензин,Хорошее,15 см³,0,0,
3 500 000 тг.,113,Хэтчбек,2010,Автоматическая,Красный,Бензин,Отличное,1 600 см³,0,0,
0,726,Седан,1988,Механическая,Черный,Бензин,Отличное,2,23 см³,0,
0,577,Универсал,2014,Механическая,Серебристый,Бензин,Отличное,1,29 000 км,16 см³,
1 300 000 тг.,2053,Седан,1998,Механическая,Зеленый,Бензин,Хорошее,2,16 см³,0,
380 000 тг.,103,Седан,2003,Механическая,Серебристый,Бензин,Хорошее,15 см³,0,0,
1 900 000 тг.,2552,Внедорожник,1992,Автоматическая,Синий,Дизель,Хорошее,250 000 км,2 500 см³,0,
0,116,Универсал,1992,Механическая,Красный,Бензин,Хорошее,1,2 810 000 км,16 см³,
0,988,Минивэн,2012,Механическая,Серый,Бензин,Требует ремонта,2,80 000 км,15 см³,
300 000 тг.,2690,Седан,1991,Механическая,Асфальт,Бензин,Требует ремонта,16 см³,0,0,
0,1936,Хэтчбек,1990,Механическая,Белый,Бензин,Хорошее,2,1 300 см³,0,
280 000 тг.,2974,Универсал,1998,Механическая,Белый,Бензин,Среднее,1,3 345 см³,0,
800 000 тг.,179,Универсал,1991,Механическая,Вишнёвый,Бензин,Хорошее,2 см³,0,0,
0,196,Универсал,1992,Механическая,Синий,Бензин,Среднее,2 см³,0,0,
333 333 тг.,90,Хэтчбек,1991,Механическая,Коричневый,Бензин,Отличное,1,111 111 км,2 см³,
950 000 тг.,1228,Седан,1991,Механическая,Зеленый,Бензин,Хорошее,3,298 666 км,2 см³,
1 250 000 тг.,101,Седан,2011,Механическая,Белый,Бензин,Отличное,2,180 000 км,1 600 см³,
2 200 000 тг.,253,Хэтчбек,2004,Автоматическая,Серебристый,Бензин,Требует ремонта,145 000 км,23 см³,0,
0,293,Хэтчбек,1992,Механическая,Серый,Бензин,Отличное,2 см³,0,0,
5 900 000 тг.,62,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
0,137,Внедорожник,1996,Автоматическая,Черный,Дизель,Требует ремонта,2,153 456 км,2 700 см³,
0,3013,Седан,1997,Автоматическая,Синий,Бензин,Хорошее,2 400 см³,0,0,
1 500 000 тг.,146,Седан,1995,Механическая,Серебристый,Бензин,Отличное,2,18 см³,0,
0,84,Седан,2003,Автоматическая,Черный,Бензин,Хорошее,2,2 000 000 км,3 см³,
0,97,Седан,2015,Автоматическая,Синий,Бензин,Отличное,2,60 000 км,16 см³,
6 000 000 тг.,156,Седан,2018,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
7 200 000 тг.,142,Внедорожник,2016,Автоматическая,Белый,Дизель,Отличное,1,70 000 км,3 000 см³,
0,158,Внедорожник,1996,Автоматическая,Синий,Бензин,Хорошее,1 998 см³,0,0,
0,128,Седан,2007,Механическая,Синий,Бензин,Среднее,1,160 000 км,2 см³,
1 350 000 тг.,167,Универсал,2012,Механическая,Черный,Другой,Хорошее,1,202 000 км,16 см³,
2 700 000 тг.,593,Другой,2012,Механическая,Белый,Другой,Отличное,1,28 см³,0,
0,192,Седан,1998,Механическая,Зеленый,Бензин,Отличное,1,320 км,18 см³,
0,27,Хэтчбек,1993,Механическая,Серый,Бензин,Среднее,4+,3 698 563 км,18 см³,
5 900 000 тг.,57,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
3 750 000 тг.,844,Внедорожник,2017,Механическая,Серебристый,Бензин,Отличное,2,40 000 км,1 700 см³,
1 400 000 тг.,200,Другой,2005,Механическая,Белый,Бензин,Отличное,3,2 см³,0,
Обмен,59,Седан,1984,Механическая,Серебристый,Бензин,Требует ремонта,1 600 см³,0,0,
0,80,Внедорожник,2012,Автоматическая,Серый,Дизель,Хорошее,1,145 000 км,2 000 см³,
0,192,Пикап,2000,Механическая,Синий,Дизель,Отличное,2,2 500 см³,0,
0,2300,Другой,1999,Автоматическая,Белый,Бензин,Хорошее,1,150 000 км,4 600 см³,
0,129,Седан,1993,Механическая,Зеленый,Бензин,Хорошее,1,14 см³,0,
5 000 000 тг.,81,Седан,2007,Автоматическая,Черный,Бензин,Отличное,197 000 км,3 000 см³,0,
1 100 000 тг.,8809,Внедорожник,2006,Механическая,Белый,Бензин,Хорошее,1,5 000 км,2 900 см³,
700 000 тг.,170,Универсал,1988,Механическая,Черный,Бензин,Хорошее,1,2 300 см³,0,
0,79,Универсал,2000,Механическая,Белый,Бензин,Среднее,2,180 000 км,81 см³,
0,331,Седан,2008,Механическая,Синий,Бензин,Хорошее,15 см³,0,0,
0,87,Седан,2000,Автоматическая,Вишнёвый,Дизель,Хорошее,215 000 км,3 000 см³,0,
1 800 000 тг.,55,Другой,2006,Механическая,Белый,Бензин,Отличное,1,25 см³,0,
299 000 тг.,40,Седан,2004,Механическая,Вишнёвый,Бензин,Хорошее,2,1 500 см³,0,
0,107,Седан,2007,Механическая,Серебристый,Бензин,Отличное,2,173 123 км,16 см³,
170 000 тг.,148,Седан,1991,Механическая,Асфальт,Бензин,Требует ремонта,2 000 см³,0,0,
0,798,Универсал,1990,Механическая,Белый,Бензин,Хорошее,2,435 000 км,1 800 см³,
1 050 000 тг.,17463,Хэтчбек,1993,Механическая,Черный,Бензин,Отличное,2,18 см³,0,
5 800 000 тг.,558,Другой,2014,Автоматическая,Белый,Другой,Отличное,2,120 км,2 см³,
1 800 000 тг.,207,Другой,1998,Механическая,Черный,Бензин,Хорошее,28 см³,0,0,
0,97,Седан,2006,Механическая,Серебристый,Бензин,Отличное,2,777 км,1 500 см³,
100 000 тг.,2546,Пикап,1995,Механическая,Белый,Бензин,Хорошее,3,24 см³,0,
600 000 тг.,415,Хэтчбек,2010,Механическая,Черный,Бензин,Хорошее,2,1 000 000 км,16 см³,
550 000 тг.,1105,Другой,2018,Другая,Белый,Другой,Отличное,1,19 см³,0,
0,155,Универсал,2000,Механическая,Белый,Бензин,Хорошее,1,21 452 км,24 см³,
678 000 тг.,98,Седан,1994,Механическая,Зеленый,Бензин,Хорошее,2,345 678 км,1 800 см³,
0,257,Внедорожник,2007,Автоматическая,Белый,Бензин,Отличное,2,200 000 км,35 см³,
0,648,Седан,2019,Автоматическая,Черный,Бензин,Отличное,1,12 000 км,2 500 см³,
350 000 тг.,205,Купе,2003,Механическая,Синий,Бензин,Среднее,17,0,0,
0,124,Седан,2008,Автоматическая,Черный,Бензин,Хорошее,130 000 км,2 см³,0,
700 000 тг.,55,Седан,1994,Механическая,Коричневый,Бензин,Хорошее,16 см³,0,0,
6 000 000 тг.,99,Универсал,2010,Механическая,Белый,Дизель,Отличное,2,308 000 км,29 см³,
1 300 000 тг.,168,Седан,1991,Механическая,Серебристый,Бензин,Отличное,23 см³,0,0,
0,69,Хэтчбек,2008,Автоматическая,Синий,Бензин,Отличное,1,172 км,16 см³,
1 450 000 тг.,7382,Хэтчбек,1995,Механическая,Красный,Бензин,Хорошее,1 600 см³,0,0,
0,72,Седан,2013,Автоматическая,Белый,Бензин,Отличное,1,105 000 км,2 400 см³,
1 200 000 тг.,274,Хэтчбек,2005,Механическая,Серебристый,Бензин,Среднее,2,3 000 км,15 см³,
0,76,Седан,1991,Механическая,Серебристый,Бензин,Среднее,226 965 км,1 800 см³,0,
900 000 тг.,128,Пикап,2000,Механическая,Белый,Бензин,Хорошее,2,1 700 см³,0,
1 400 000 тг.,201,Седан,1993,Механическая,Серебристый,Дизель,Отличное,2,2 см³,0,
0,126,Седан,2008,Автоматическая,Черный,Бензин,Хорошее,130 000 км,2 см³,0,
640 000 тг.,960,Седан,1997,Механическая,Бежевый,Бензин,Хорошее,1 500 см³,0,0,
0,136,Хэтчбек,2007,Автоматическая,Синий,Бензин,Отличное,1,135 000 км,2 см³,
500 000 тг.,123,Хэтчбек,2003,Механическая,Синий,Бензин,Хорошее,15 см³,0,0,
3 500 000 тг.,114,Хэтчбек,2010,Автоматическая,Красный,Бензин,Отличное,1 600 см³,0,0,
0,727,Седан,1988,Механическая,Черный,Бензин,Отличное,2,23 см³,0,
0,578,Универсал,2014,Механическая,Серебристый,Бензин,Отличное,1,29 000 км,16 см³,
1 300 000 тг.,2054,Седан,1998,Механическая,Зеленый,Бензин,Хорошее,2,16 см³,0,
380 000 тг.,104,Седан,2003,Механическая,Серебристый,Бензин,Хорошее,15 см³,0,0,
1 900 000 тг.,2553,Внедорожник,1992,Автоматическая,Синий,Дизель,Хорошее,250 000 км,2 500 см³,0,
0,117,Универсал,1992,Механическая,Красный,Бензин,Хорошее,1,2 810 000 км,16 см³,
0,989,Минивэн,2012,Механическая,Серый,Бензин,Требует ремонта,2,80 000 км,15 см³,
300 000 тг.,2691,Седан,1991,Механическая,Асфальт,Бензин,Требует ремонта,16 см³,0,0,
0,1937,Хэтчбек,1990,Механическая,Белый,Бензин,Хорошее,2,1 300 см³,0,
280 000 тг.,2975,Универсал,1998,Механическая,Белый,Бензин,Среднее,1,3 345 см³,0,
800 000 тг.,180,Универсал,1991,Механическая,Вишнёвый,Бензин,Хорошее,2 см³,0,0,
0,197,Универсал,1992,Механическая,Синий,Бензин,Среднее,2 см³,0,0,
333 333 тг.,91,Хэтчбек,1991,Механическая,Коричневый,Бензин,Отличное,1,111 111 км,2 см³,
950 000 тг.,1229,Седан,1991,Механическая,Зеленый,Бензин,Хорошее,3,298 666 км,2 см³,
1 250 000 тг.,102,Седан,2011,Механическая,Белый,Бензин,Отличное,2,180 000 км,1 600 см³,
2 200 000 тг.,254,Хэтчбек,2004,Автоматическая,Серебристый,Бензин,Требует ремонта,145 000 км,23 см³,0,
0,294,Хэтчбек,1992,Механическая,Серый,Бензин,Отличное,2 см³,0,0,
5 900 000 тг.,63,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
0,138,Внедорожник,1996,Автоматическая,Черный,Дизель,Требует ремонта,2,153 456 км,2 700 см³,
0,3014,Седан,1997,Автоматическая,Синий,Бензин,Хорошее,2 400 см³,0,0,
1 500 000 тг.,147,Седан,1995,Механическая,Серебристый,Бензин,Отличное,2,18 см³,0,
0,85,Седан,2003,Автоматическая,Черный,Бензин,Хорошее,2,2 000 000 км,3 см³,
0,98,Седан,2015,Автоматическая,Синий,Бензин,Отличное,2,60 000 км,16 см³,
6 000 000 тг.,157,Седан,2018,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
7 200 000 тг.,143,Внедорожник,2016,Автоматическая,Белый,Дизель,Отличное,1,70 000 км,3 000 см³,
0,159,Внедорожник,1996,Автоматическая,Синий,Бензин,Хорошее,1 998 см³,0,0,
0,129,Седан,2007,Механическая,Синий,Бензин,Среднее,1,160 000 км,2 см³,
1 350 000 тг.,168,Универсал,2012,Механическая,Черный,Другой,Хорошее,1,202 000 км,16 см³,
2 700 000 тг.,594,Другой,2012,Механическая,Белый,Другой,Отличное,1,28 см³,0,
0,193,Седан,1998,Механическая,Зеленый,Бензин,Отличное,1,320 км,18 см³,
0,28,Хэтчбек,1993,Механическая,Серый,Бензин,Среднее,4+,3 698 563 км,18 см³,
5 900 000 тг.,58,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
900 000 тг.,129,Пикап,2000,Механическая,Белый,Бензин,Хорошее,2,1 700 см³,0,
1 400 000 тг.,202,Седан,1993,Механическая,Серебристый,Дизель,Отличное,2,2 см³,0,
0,127,Седан,2008,Автоматическая,Черный,Бензин,Хорошее,130 000 км,2 см³,0,
640 000 тг.,961,Седан,1997,Механическая,Бежевый,Бензин,Хорошее,1 500 см³,0,0,
0,137,Хэтчбек,2007,Автоматическая,Синий,Бензин,Отличное,1,135 000 км,2 см³,
500 000 тг.,124,Хэтчбек,2003,Механическая,Синий,Бензин,Хорошее,15 см³,0,0,
3 500 000 тг.,115,Хэтчбек,2010,Автоматическая,Красный,Бензин,Отличное,1 600 см³,0,0,
0,728,Седан,1988,Механическая,Черный,Бензин,Отличное,2,23 см³,0,
0,579,Универсал,2014,Механическая,Серебристый,Бензин,Отличное,1,29 000 км,16 см³,
